Date,Season,Month,WY,WYS,P301,P303,P304,D102,P300,B201,B203,B204,T003,B200
7/26/2013,4,7,2013,201304,0.0113,0.0873,0.2230,0.0575,0.0541,0.119,0.071,0.141,0.170,0.1062
7/27/2013,4,7,2013,201304,0.0071,0.0826,0.2199,0.0572,0.0519,0.116,0.067,0.138,0.170,0.1019
7/28/2013,4,7,2013,201304,0.0062,0.0864,0.2147,0.0578,0.0501,0.109,0.059,0.131,0.161,0.0957
7/29/2013,4,7,2013,201304,0.0061,0.0837,0.2133,0.0602,0.0491,0.105,0.053,0.125,0.154,0.0901
7/30/2013,4,7,2013,201304,0.0054,0.0787,0.2133,0.0624,0.0487,0.102,0.050,0.121,0.150,0.0878
7/31/2013,4,7,2013,201304,0.0072,0.0777,0.2163,0.0626,0.0484,0.093,0.047,0.118,0.147,0.0847
8/1/2013,4,8,2013,201304,0.0072,0.0684,0.2131,0.0593,0.0504,0.079,0.044,0.117,0.146,0.0808
8/2/2013,4,8,2013,201304,0.0060,0.0575,0.2111,0.0533,0.0425,0.077,0.043,0.112,0.146,0.0785
8/3/2013,4,8,2013,201304,0.0067,0.0593,0.2102,0.0537,0.0417,0.077,0.041,0.107,0.145,0.0683
8/4/2013,4,8,2013,201304,0.0070,0.0608,0.2068,0.0521,0.0406,0.075,0.039,0.103,0.145,0.0664
8/5/2013,4,8,2013,201304,0.0076,0.0613,0.2067,0.0525,0.0399,0.074,0.037,0.100,0.145,0.0636
8/6/2013,4,8,2013,201304,0.0081,0.0613,0.2081,0.0527,0.0398,0.074,0.036,0.099,0.145,0.0636
8/7/2013,4,8,2013,201304,0.0086,0.0571,0.2128,0.0553,0.0378,0.075,0.038,0.101,0.137,0.0652
8/8/2013,4,8,2013,201304,0.0096,0.0573,0.2158,0.0576,0.0377,0.076,0.042,0.103,0.138,0.0669
8/9/2013,4,8,2013,201304,0.0107,0.0588,0.2137,0.0563,0.0401,0.077,0.043,0.102,0.138,0.0662
8/10/2013,4,8,2013,201304,0.0104,0.0577,0.2111,0.0555,0.0396,0.077,0.041,0.099,0.139,0.0650
8/11/2013,4,8,2013,201304,0.0086,0.0597,0.2090,0.0545,0.0386,0.075,0.038,0.096,0.146,0.0635
8/12/2013,4,8,2013,201304,0.0088,0.0668,0.2066,0.0531,0.0381,0.075,0.034,0.093,0.135,0.0613
8/13/2013,4,8,2013,201304,0.0091,0.0708,0.2018,0.0508,0.0365,0.074,0.029,0.088,0.120,0.0591
8/14/2013,4,8,2013,201304,0.0091,0.0743,0.1969,0.0491,0.0346,0.070,0.026,0.084,0.116,0.0568
8/15/2013,4,8,2013,201304,0.0068,0.0586,0.1935,0.0496,0.0338,0.069,0.025,0.081,0.114,0.0564
8/16/2013,4,8,2013,201304,0.0048,0.0398,0.1922,0.0464,0.0333,0.069,0.023,0.080,0.115,0.0558
8/17/2013,4,8,2013,201304,0.0048,0.0399,0.1936,0.0468,0.0337,0.069,0.024,0.080,0.117,0.0569
8/18/2013,4,8,2013,201304,0.0050,0.0443,0.1925,0.0444,0.0328,0.068,0.022,0.078,0.116,0.0555
8/19/2013,4,8,2013,201304,0.0058,0.0580,0.2993,0.0584,0.0469,0.077,0.023,0.088,0.118,0.0588
8/20/2013,4,8,2013,201304,0.0052,0.0500,0.2598,0.0530,0.0433,0.079,0.033,0.088,0.128,0.0640
8/21/2013,4,8,2013,201304,0.0051,0.0486,0.2003,0.0509,0.0374,0.074,0.025,0.078,0.123,0.0583
8/22/2013,4,8,2013,201304,0.0050,0.0466,0.1987,0.0488,0.0360,0.071,0.023,0.075,0.114,0.0552
8/23/2013,4,8,2013,201304,0.0052,0.0435,0.1924,0.0496,0.0346,0.070,0.021,0.073,0.111,0.0545
8/24/2013,4,8,2013,201304,0.0057,0.0413,0.1922,0.0508,0.0351,0.069,0.022,0.074,0.113,0.0560
8/25/2013,4,8,2013,201304,0.0059,0.0406,0.1929,0.0566,0.0351,0.070,0.022,0.073,0.113,0.0563
8/26/2013,4,8,2013,201304,0.0064,0.0421,0.1878,0.0581,0.0338,0.069,0.021,0.070,0.111,0.0558
8/27/2013,4,8,2013,201304,0.0067,0.0448,0.1923,0.0605,0.0343,0.073,0.021,0.074,0.116,0.0582
8/28/2013,4,8,2013,201304,0.0061,0.0448,0.1922,0.0524,0.0343,0.074,0.025,0.075,0.121,0.0616
8/29/2013,4,8,2013,201304,0.0050,0.0384,0.1879,0.0473,0.0328,0.071,0.021,0.067,0.111,0.0570
8/30/2013,4,8,2013,201304,0.0055,0.0400,0.1839,0.0468,0.0321,0.067,0.020,0.062,0.107,0.0548
8/31/2013,4,8,2013,201304,0.0056,0.0379,0.1932,0.0523,0.0341,0.068,0.020,0.064,0.108,0.0568
9/1/2013,4,9,2013,201304,0.0046,0.0384,0.1921,0.0504,0.0345,0.069,0.021,0.065,0.109,0.0579
9/2/2013,4,9,2013,201304,0.0003,0.0408,0.1898,0.0491,0.0330,0.070,0.021,0.063,0.109,0.0573
9/3/2013,4,9,2013,201304,0.0014,0.0410,0.1953,0.0524,0.0353,0.075,0.023,0.068,0.118,0.0620
9/4/2013,4,9,2013,201304,0.0015,0.0417,0.1825,0.0484,0.0330,0.074,0.025,0.064,0.121,0.0610
9/5/2013,4,9,2013,201304,0.0013,0.0417,0.1797,0.0482,0.0317,0.070,0.021,0.059,0.115,0.0577
9/6/2013,4,9,2013,201304,0.0001,0.0403,0.1765,0.0464,0.0310,0.066,0.020,0.056,0.113,0.0562
9/7/2013,4,9,2013,201304,0.0000,0.0418,0.1741,0.0445,0.0300,0.063,0.020,0.054,0.111,0.0544
9/8/2013,4,9,2013,201304,0.0000,0.0415,0.1725,0.0445,0.0290,0.061,0.019,0.053,0.110,0.0533
9/9/2013,4,9,2013,201304,0.0000,0.0443,0.1760,0.0448,0.0299,0.062,0.019,0.054,0.111,0.0549
9/10/2013,4,9,2013,201304,0.0000,0.0402,0.1745,0.0448,0.0294,0.063,0.019,0.054,0.111,0.0548
9/11/2013,4,9,2013,201304,0.0000,0.0289,0.1806,0.0505,0.0285,0.065,0.019,0.055,0.114,0.0560
9/12/2013,4,9,2013,201304,0.0000,0.0508,0.1827,0.0540,0.0302,0.070,0.020,0.057,0.120,0.0602
9/13/2013,4,9,2013,201304,0.0000,0.0661,0.1812,0.0506,0.0302,0.069,0.021,0.056,0.119,0.0603
9/14/2013,4,9,2013,201304,0.0000,0.0732,0.1764,0.0486,0.0287,0.069,0.019,0.053,0.116,0.0598
9/15/2013,4,9,2013,201304,0.0000,0.0709,0.1736,0.0470,0.0280,0.066,0.018,0.051,0.113,0.0591
9/16/2013,4,9,2013,201304,0.0000,0.0705,0.1708,0.0461,0.0283,0.064,0.017,0.049,0.110,0.0598
9/17/2013,4,9,2013,201304,0.0000,0.0658,0.1777,0.0524,0.0294,0.067,0.018,0.053,0.115,0.0642
9/18/2013,4,9,2013,201304,0.0000,0.0640,0.1825,0.0551,0.0312,0.071,0.020,0.056,0.118,0.0667
9/19/2013,4,9,2013,201304,0.0000,0.0681,0.1758,0.0498,0.0293,0.069,0.020,0.052,0.116,0.0653
9/20/2013,4,9,2013,201304,0.0000,0.0694,0.1731,0.0482,0.0275,0.067,0.019,0.050,0.114,0.0639
9/21/2013,4,9,2013,201304,0.0010,0.0677,0.2538,0.0638,0.0438,0.162,0.064,0.096,0.183,0.1167
9/22/2013,4,9,2013,201304,0.0062,0.0593,0.2391,0.0741,0.0472,0.141,0.085,0.095,0.197,0.1052
9/23/2013,4,9,2013,201304,0.0056,0.0595,0.2179,0.0660,0.0418,0.111,0.058,0.081,0.166,0.0862
9/24/2013,4,9,2013,201304,0.0050,0.0614,0.2012,0.0589,0.0360,0.098,0.047,0.071,0.153,0.0778
9/25/2013,4,9,2013,201304,0.0057,0.0606,0.2137,0.0678,0.0414,0.101,0.054,0.076,0.155,0.0796
9/26/2013,4,9,2013,201304,0.0041,0.0688,0.2219,0.0682,0.0433,0.118,0.069,0.087,0.159,0.0909
9/27/2013,4,9,2013,201304,0.0037,0.0628,0.2150,0.0644,0.0400,0.134,0.079,0.091,0.168,0.1115
9/28/2013,4,9,2013,201304,0.0033,0.0658,0.2073,0.0600,0.0372,0.122,0.067,0.084,0.158,0.1210
9/29/2013,4,9,2013,201304,0.0021,0.0686,0.1993,0.0576,0.0356,0.112,0.056,0.077,0.147,0.1063
9/30/2013,4,9,2013,201304,0.0011,0.0739,0.1976,0.0612,0.0357,0.107,0.051,0.074,0.142,0.0981
10/1/2013,1,10,2014,201401,0.0000,0.0425,0.2008,0.0752,0.0412,0.106,0.049,0.073,0.142,0.0953
10/2/2013,1,10,2014,201401,0.0000,0.0424,0.2043,0.0737,0.0429,0.107,0.051,0.075,0.142,0.0959
10/3/2013,1,10,2014,201401,0.0000,0.0422,0.2010,0.0777,0.0404,0.107,0.050,0.074,0.139,0.0936
10/4/2013,1,10,2014,201401,0.0000,0.0424,0.1996,0.0709,0.0402,0.107,0.048,0.073,0.138,0.0933
10/5/2013,1,10,2014,201401,0.0000,0.0425,0.1927,0.0692,0.0363,0.104,0.046,0.070,0.136,0.0912
10/6/2013,1,10,2014,201401,0.0000,0.0429,0.1913,0.0670,0.0351,0.101,0.040,0.066,0.132,0.0871
10/7/2013,1,10,2014,201401,0.0000,0.0429,0.1871,0.0663,0.0350,0.100,0.038,0.066,0.131,0.0850
10/8/2013,1,10,2014,201401,0.0000,0.0441,0.1870,0.0640,0.0363,0.101,0.039,0.065,0.123,0.0851
10/9/2013,1,10,2014,201401,0.0013,0.0485,0.3022,0.0840,0.0656,0.154,0.067,0.081,0.143,0.1152
10/10/2013,1,10,2014,201401,0.0062,0.0464,0.2472,0.0790,0.0600,0.222,0.115,0.111,0.189,0.1754
10/11/2013,1,10,2014,201401,0.0061,0.0462,0.2355,0.0718,0.0573,0.158,0.100,0.099,0.170,0.1570
10/12/2013,1,10,2014,201401,0.0047,0.0463,0.2268,0.0685,0.0534,0.136,0.083,0.088,0.150,0.1389
10/13/2013,1,10,2014,201401,0.0031,0.0465,0.2291,0.0704,0.0542,0.136,0.083,0.087,0.148,0.1379
10/14/2013,1,10,2014,201401,0.0009,0.0464,0.2204,0.0666,0.0533,0.133,0.081,0.085,0.146,0.1424
10/15/2013,1,10,2014,201401,0.0000,0.0465,0.2151,0.0649,0.0503,0.129,0.075,0.081,0.170,0.1369
10/16/2013,1,10,2014,201401,0.0000,0.0465,0.2110,0.0633,0.0487,0.125,0.070,0.078,0.224,0.1322
10/17/2013,1,10,2014,201401,0.0000,0.0467,0.2096,0.0627,0.0479,0.124,0.068,0.076,0.251,0.1294
10/18/2013,1,10,2014,201401,0.0000,0.0467,0.2045,0.0616,0.0464,0.121,0.063,0.072,0.275,0.1242
10/19/2013,1,10,2014,201401,0.0000,0.0469,0.1983,0.0616,0.0451,0.118,0.058,0.069,0.270,0.1183
10/20/2013,1,10,2014,201401,0.0000,0.0469,0.1968,0.0613,0.0447,0.115,0.055,0.067,0.274,0.1151
10/21/2013,1,10,2014,201401,0.0000,0.0474,0.1944,0.0592,0.0443,0.112,0.051,0.064,0.282,0.1110
10/22/2013,1,10,2014,201401,0.0000,0.0480,0.1931,0.0586,0.0435,0.110,0.049,0.062,0.298,0.1079
10/23/2013,1,10,2014,201401,0.0000,0.0500,0.1939,0.0604,0.0443,0.111,0.048,0.062,0.301,0.1067
10/24/2013,1,10,2014,201401,0.0000,0.0517,0.1942,0.0623,0.0431,0.111,0.048,0.062,0.293,0.1052
10/25/2013,1,10,2014,201401,0.0000,0.0517,0.1950,0.0638,0.0438,0.112,0.048,0.061,0.292,0.1057
10/26/2013,1,10,2014,201401,0.0000,0.0528,0.1908,0.0623,0.0432,0.110,0.045,0.059,0.286,0.1022
10/27/2013,1,10,2014,201401,0.0000,0.0527,0.1932,0.0637,0.0431,0.110,0.045,0.060,0.292,0.1022
10/28/2013,1,10,2014,201401,0.0000,0.0520,0.3023,0.1037,0.0755,0.167,0.083,0.089,0.377,0.2173
10/29/2013,1,10,2014,201401,0.0011,0.0506,0.2853,0.0937,0.0849,0.179,0.110,0.098,0.401,0.1937
10/30/2013,1,10,2014,201401,0.0051,0.0525,0.2767,0.0905,0.0822,0.199,0.112,0.098,0.410,0.1932
10/31/2013,1,10,2014,201401,0.0065,0.0566,0.2831,0.0895,0.0834,0.246,0.127,0.103,0.441,0.2181
11/1/2013,1,11,2014,201401,0.0309,0.0532,0.3029,0.0835,0.0885,0.295,0.152,0.110,0.468,0.2524
11/2/2013,1,11,2014,201401,0.0504,0.0393,0.3022,0.0779,0.0911,0.271,0.157,0.116,0.455,0.2642
11/3/2013,1,11,2014,201401,0.0407,0.0308,0.2721,0.0779,0.0819,0.219,0.134,0.109,0.421,0.2322
11/4/2013,1,11,2014,201401,0.0353,0.0375,0.2721,0.0882,0.0833,0.188,0.122,0.105,0.406,0.2149
11/5/2013,1,11,2014,201401,0.0329,0.0486,0.2549,0.0801,0.0781,0.175,0.109,0.097,0.381,0.1940
11/6/2013,1,11,2014,201401,0.0281,0.0506,0.2533,0.0797,0.0749,0.173,0.110,0.094,0.371,0.1982
11/7/2013,1,11,2014,201401,0.0263,0.0508,0.2585,0.0772,0.0746,0.167,0.122,0.098,0.382,0.2227
11/8/2013,1,11,2014,201401,0.0265,0.0508,0.2442,0.0772,0.0703,0.156,0.119,0.095,0.375,0.2173
11/9/2013,1,11,2014,201401,0.0254,0.0509,0.2395,0.0780,0.0689,0.149,0.116,0.094,0.401,0.2102
11/10/2013,1,11,2014,201401,0.0237,0.0509,0.2328,0.0769,0.0666,0.138,0.108,0.087,0.396,0.1958
11/11/2013,1,11,2014,201401,0.0216,0.0510,0.2313,0.0779,0.0652,0.136,0.104,0.086,0.397,0.1933
11/12/2013,1,11,2014,201401,0.0198,0.0511,0.2334,0.0767,0.0656,0.148,0.120,0.099,0.408,0.2220
11/13/2013,1,11,2014,201401,0.0222,0.0511,0.2292,0.0753,0.0654,0.136,0.111,0.097,0.404,0.2096
11/14/2013,1,11,2014,201401,0.0217,0.0512,0.2262,0.0749,0.0650,0.131,0.097,0.088,0.399,0.1866
11/15/2013,1,11,2014,201401,0.0205,0.0511,0.2340,0.0785,0.0670,0.128,0.098,0.085,0.420,0.1805
11/16/2013,1,11,2014,201401,0.0241,0.0510,0.2407,0.0811,0.0722,0.131,0.098,0.083,0.427,0.1786
11/17/2013,1,11,2014,201401,0.0273,0.0509,0.2457,0.0820,0.0738,0.131,0.096,0.081,0.419,0.1739
11/18/2013,1,11,2014,201401,0.0277,0.0511,0.2431,0.0807,0.0736,0.133,0.095,0.081,0.419,0.1739
11/19/2013,1,11,2014,201401,0.0277,0.0489,0.2443,0.0809,0.0741,0.134,0.095,0.081,0.430,0.1752
11/20/2013,1,11,2014,201401,0.0348,0.0579,0.3727,0.1012,0.1042,0.227,0.135,0.107,0.531,0.2616
11/21/2013,1,11,2014,201401,0.1016,0.0602,0.3442,0.1011,0.1257,0.269,0.156,0.122,0.575,0.3150
11/22/2013,1,11,2014,201401,0.0554,0.0555,0.2664,0.0918,0.0851,0.173,0.125,0.103,0.480,0.2326
11/23/2013,1,11,2014,201401,0.0482,0.0547,0.2611,0.0918,0.0803,0.156,0.117,0.094,0.473,0.2081
11/24/2013,1,11,2014,201401,0.0460,0.0536,0.2590,0.0904,0.0795,0.151,0.115,0.093,0.470,0.2049
11/25/2013,1,11,2014,201401,0.0433,0.0533,0.2576,0.0885,0.0769,0.145,0.115,0.090,0.463,0.1979
11/26/2013,1,11,2014,201401,0.0396,0.0519,0.2546,0.0857,0.0743,0.149,0.113,0.090,0.468,0.1996
11/27/2013,1,11,2014,201401,0.0363,0.0524,0.2510,0.0834,0.0724,0.146,0.111,0.089,0.464,0.1958
11/28/2013,1,11,2014,201401,0.0345,0.0535,0.2508,0.0837,0.0717,0.133,0.109,0.089,0.457,0.1936
11/29/2013,1,11,2014,201401,0.0338,0.0515,0.2491,0.0838,0.0716,0.124,0.108,0.087,0.450,0.1880
11/30/2013,1,11,2014,201401,0.0332,0.0510,0.2513,0.0840,0.0713,0.121,0.106,0.085,0.449,0.1846
12/1/2013,1,12,2014,201401,0.0327,0.0503,0.2504,0.0833,0.0706,0.123,0.104,0.084,0.448,0.1844
12/2/2013,1,12,2014,201401,0.0308,0.0494,0.2462,0.0810,0.0692,0.124,0.103,0.084,0.446,0.1827
12/3/2013,1,12,2014,201401,0.0546,0.0645,0.3876,0.1095,0.1158,0.274,0.158,0.128,0.519,0.3282
12/4/2013,1,12,2014,201401,0.0605,0.0565,0.2665,0.0961,0.0964,0.156,0.200,0.122,0.448,0.2465
12/5/2013,1,12,2014,201401,0.0440,0.0549,0.2327,0.0927,0.0807,0.106,0.203,0.122,0.406,0.3851
12/6/2013,1,12,2014,201401,0.0405,0.0553,0.2362,0.0934,0.0784,0.106,0.203,0.122,0.402,0.5739
12/7/2013,1,12,2014,201401,0.0463,0.0595,0.2670,0.1000,0.0939,0.147,0.203,0.122,0.420,0.5668
12/8/2013,1,12,2014,201401,0.0508,0.0563,0.2679,0.0956,0.0928,0.164,0.203,0.122,0.416,0.5028
12/9/2013,1,12,2014,201401,0.0507,0.0576,0.2727,0.0964,0.0932,0.166,0.203,0.122,0.427,0.3700
12/10/2013,1,12,2014,201401,0.0539,0.0589,0.2778,0.0978,0.0954,0.171,0.203,0.122,0.452,0.3176
12/11/2013,1,12,2014,201401,0.0582,0.0590,0.2815,0.0979,0.0976,0.177,0.203,0.122,0.477,0.2164
12/12/2013,1,12,2014,201401,0.0588,0.0589,0.2829,0.0985,0.0973,0.182,0.203,0.122,0.500,0.2083
12/13/2013,1,12,2014,201401,0.0578,0.0589,0.2808,0.0962,0.0955,0.180,0.203,0.122,0.501,0.2029
12/14/2013,1,12,2014,201401,0.0558,0.0589,0.2793,0.0957,0.0939,0.186,0.203,0.122,0.519,0.2069
12/15/2013,1,12,2014,201401,0.0616,0.0601,0.2878,0.1008,0.0976,0.213,0.203,0.159,0.518,0.2256
12/16/2013,1,12,2014,201401,0.0738,0.0668,0.3149,0.1027,0.1079,0.239,0.203,0.194,0.534,0.2396
12/17/2013,1,12,2014,201401,0.0759,0.0694,0.3596,0.0943,0.1206,0.269,0.204,0.162,0.559,0.2605
12/18/2013,1,12,2014,201401,0.0796,0.0654,0.4095,0.0911,0.1311,0.347,0.224,0.140,0.603,0.3161
12/19/2013,1,12,2014,201401,0.0731,0.0610,0.3036,0.0940,0.1088,0.254,0.182,0.129,0.533,0.2583
12/20/2013,1,12,2014,201401,0.0652,0.0590,0.2760,0.0958,0.0993,0.205,0.167,0.123,0.491,0.2206
12/21/2013,1,12,2014,201401,0.0620,0.0589,0.2721,0.0968,0.0962,0.190,0.149,0.121,0.483,0.2104
12/22/2013,1,12,2014,201401,0.0570,0.0582,0.2677,0.0941,0.0928,0.182,0.142,0.119,0.470,0.2035
12/23/2013,1,12,2014,201401,0.0540,0.0577,0.2680,0.0930,0.0907,0.183,0.140,0.115,0.466,0.2019
12/24/2013,1,12,2014,201401,0.0517,0.0574,0.2698,0.0917,0.0900,0.187,0.141,0.111,0.473,0.2023
12/25/2013,1,12,2014,201401,0.0485,0.0557,0.2649,0.0893,0.0873,0.179,0.137,0.114,0.470,0.1976
12/26/2013,1,12,2014,201401,0.0452,0.0550,0.2604,0.0884,0.0853,0.174,0.133,0.112,0.463,0.1895
12/27/2013,1,12,2014,201401,0.0426,0.0547,0.2598,0.0881,0.0839,0.171,0.130,0.112,0.460,0.1862
12/28/2013,1,12,2014,201401,0.0415,0.0544,0.2588,0.0884,0.0834,0.169,0.128,0.108,0.455,0.1831
12/29/2013,1,12,2014,201401,0.0396,0.0539,0.2532,0.0882,0.0811,0.153,0.125,0.107,0.447,0.1771
12/30/2013,1,12,2014,201401,0.0384,0.0534,0.2543,0.0874,0.0804,0.160,0.124,0.107,0.447,0.1770
12/31/2013,1,12,2014,201401,0.0311,0.0530,0.2564,0.0774,0.0805,0.167,0.125,0.116,0.449,0.1807
1/1/2014,2,1,2014,201402,0.0261,0.0526,0.2552,0.0715,0.0796,0.169,0.125,0.104,0.450,0.1828
1/2/2014,2,1,2014,201402,0.0248,0.0526,0.2542,0.0704,0.0793,0.166,0.125,0.104,0.448,0.1812
1/3/2014,2,1,2014,201402,0.0247,0.0526,0.2543,0.0714,0.0791,0.160,0.118,0.100,0.447,0.1784
1/4/2014,2,1,2014,201402,0.0243,0.0525,0.2520,0.0713,0.0782,0.160,0.106,0.095,0.444,0.1785
1/5/2014,2,1,2014,201402,0.0229,0.0521,0.2479,0.0709,0.0771,0.156,0.104,0.095,0.440,0.1743
1/6/2014,2,1,2014,201402,0.0216,0.0519,0.2483,0.0703,0.0765,0.152,0.101,0.096,0.436,0.1708
1/7/2014,2,1,2014,201402,0.0211,0.0518,0.2518,0.0692,0.0763,0.157,0.100,0.093,0.434,0.1723
1/8/2014,2,1,2014,201402,0.0211,0.0524,0.2472,0.0708,0.0767,0.142,0.106,0.096,0.430,0.1672
1/9/2014,2,1,2014,201402,0.0213,0.0527,0.2481,0.0724,0.0772,0.150,0.099,0.095,0.430,0.1674
1/10/2014,2,1,2014,201402,0.0217,0.0525,0.2484,0.0731,0.0780,0.156,0.099,0.093,0.434,0.1729
1/11/2014,2,1,2014,201402,0.0195,0.0524,0.2551,0.0722,0.0777,0.160,0.101,0.093,0.439,0.1766
1/12/2014,2,1,2014,201402,0.0203,0.0533,0.2510,0.0734,0.0783,0.155,0.105,0.093,0.436,0.1745
1/13/2014,2,1,2014,201402,0.0221,0.0519,0.2442,0.0720,0.0775,0.146,0.099,0.096,0.432,0.1692
1/14/2014,2,1,2014,201402,0.0211,0.0512,0.2393,0.0692,0.0745,0.146,0.101,0.105,0.436,0.1664
1/15/2014,2,1,2014,201402,0.0223,0.0497,0.2389,0.0678,0.0724,0.147,0.107,0.090,0.443,0.1675
1/16/2014,2,1,2014,201402,0.0213,0.0494,0.2363,0.0671,0.0709,0.145,0.106,0.090,0.435,0.1669
1/17/2014,2,1,2014,201402,0.0200,0.0489,0.2346,0.0672,0.0693,0.141,0.103,0.090,0.428,0.1639
1/18/2014,2,1,2014,201402,0.0189,0.0485,0.2344,0.0666,0.0685,0.138,0.101,0.092,0.423,0.1599
1/19/2014,2,1,2014,201402,0.0183,0.0481,0.2299,0.0660,0.0671,0.134,0.098,0.090,0.382,0.1798
1/20/2014,2,1,2014,201402,0.0184,0.0482,0.2276,0.0660,0.0662,0.130,0.097,0.094,0.379,0.1841
1/21/2014,2,1,2014,201402,0.0179,0.0472,0.2287,0.0651,0.0659,0.137,0.096,0.093,0.344,0.1651
1/22/2014,2,1,2014,201402,0.0164,0.0477,0.2285,0.0654,0.0657,0.138,0.096,0.091,0.342,0.1531
1/23/2014,2,1,2014,201402,0.0146,0.0482,0.2340,0.0661,0.0668,0.137,0.097,0.086,0.280,0.1525
1/24/2014,2,1,2014,201402,0.0143,0.0473,0.2354,0.0651,0.0657,0.154,0.099,0.089,0.283,0.1645
1/25/2014,2,1,2014,201402,0.0140,0.0471,0.2271,0.0651,0.0641,0.146,0.099,0.088,0.227,0.1624
1/26/2014,2,1,2014,201402,0.0134,0.0473,0.2299,0.0650,0.0644,0.144,0.099,0.087,0.227,0.1607
1/27/2014,2,1,2014,201402,0.0128,0.0476,0.2266,0.0656,0.0644,0.140,0.098,0.087,0.179,0.1584
1/28/2014,2,1,2014,201402,0.0133,0.0470,0.2276,0.0656,0.0646,0.160,0.100,0.089,0.182,0.1717
1/29/2014,2,1,2014,201402,0.0130,0.0465,0.2299,0.0645,0.0647,0.189,0.113,0.097,0.186,0.2049
1/30/2014,2,1,2014,201402,0.0625,0.0748,0.4495,0.1178,0.1537,0.231,0.157,0.115,0.221,0.2757
1/31/2014,2,1,2014,201402,0.0834,0.0627,0.3311,0.1134,0.1436,0.225,0.180,0.145,0.219,0.4461
2/1/2014,2,2,2014,201402,0.0540,0.0572,0.2744,0.1027,0.1072,0.195,0.141,0.108,0.194,0.2608
2/2/2014,2,2,2014,201402,0.0481,0.0566,0.2666,0.1021,0.0991,0.183,0.118,0.120,0.190,0.2348
2/3/2014,2,2,2014,201402,0.0458,0.0565,0.2609,0.1019,0.0948,0.179,0.108,0.087,0.190,0.1988
2/4/2014,2,2,2014,201402,0.0449,0.0566,0.2563,0.1019,0.0937,0.175,0.111,0.083,0.187,0.1929
2/5/2014,2,2,2014,201402,0.0473,0.0575,0.2604,0.1046,0.0950,0.175,0.108,0.075,0.189,0.1800
2/6/2014,2,2,2014,201402,0.0593,0.0605,0.2840,0.1140,0.1056,0.185,0.120,0.089,0.205,0.1987
2/7/2014,2,2,2014,201402,0.1089,0.0614,0.2785,0.1218,0.1180,0.187,0.123,0.087,0.203,0.2022
2/8/2014,2,2,2014,201402,0.2660,0.0988,0.5548,0.1773,0.2915,0.413,0.288,0.196,0.321,0.8132
2/9/2014,2,2,2014,201402,0.2008,0.0836,0.4492,0.1629,0.2232,0.438,0.352,0.196,0.399,0.5399
2/10/2014,2,2,2014,201402,0.1981,0.0848,0.4385,0.1784,0.2337,0.564,0.334,0.205,0.416,0.4969
2/11/2014,2,2,2014,201402,0.1267,0.0708,0.3323,0.1285,0.1629,0.386,0.248,0.147,0.301,0.3447
2/12/2014,2,2,2014,201402,0.1165,0.0694,0.3352,0.1120,0.1462,0.411,0.256,0.147,0.310,0.3376
2/13/2014,2,2,2014,201402,0.1107,0.0665,0.3318,0.1055,0.1410,0.419,0.278,0.150,0.317,0.3442
2/14/2014,2,2,2014,201402,0.1003,0.0619,0.3310,0.1022,0.1318,0.405,0.282,0.153,0.320,0.3489
2/15/2014,2,2,2014,201402,0.0921,0.0588,0.3070,0.1009,0.1210,0.341,0.262,0.146,0.294,0.3291
2/16/2014,2,2,2014,201402,0.0920,0.0581,0.2921,0.1007,0.1151,0.435,0.306,0.176,0.380,0.3957
2/17/2014,2,2,2014,201402,0.0906,0.0567,0.2671,0.0999,0.1097,0.303,0.270,0.163,0.322,0.3477
2/18/2014,2,2,2014,201402,0.0719,0.0594,0.2601,0.1016,0.1038,0.261,0.229,0.142,0.274,0.2970
2/19/2014,2,2,2014,201402,0.0629,0.0598,0.2572,0.1024,0.1003,0.247,0.220,0.139,0.280,0.2875
2/20/2014,2,2,2014,201402,0.0622,0.0650,0.2560,0.1019,0.0997,0.224,0.205,0.135,0.264,0.2753
2/21/2014,2,2,2014,201402,0.0573,0.0658,0.2508,0.0998,0.0962,0.219,0.194,0.135,0.258,0.2670
2/22/2014,2,2,2014,201402,0.0550,0.0653,0.2509,0.0991,0.0947,0.212,0.190,0.139,0.255,0.2655
2/23/2014,2,2,2014,201402,0.0542,0.0647,0.2468,0.0977,0.0930,0.207,0.186,0.142,0.242,0.2648
2/24/2014,2,2,2014,201402,0.0496,0.0649,0.2401,0.0961,0.0893,0.200,0.181,0.141,0.232,0.2606
2/25/2014,2,2,2014,201402,0.0453,0.0660,0.2358,0.0947,0.0860,0.197,0.179,0.143,0.227,0.2603
2/26/2014,2,2,2014,201402,0.0611,0.0720,0.3981,0.1145,0.1263,0.363,0.229,0.165,0.283,0.3436
2/27/2014,2,2,2014,201402,0.6681,0.1484,0.8305,0.3718,0.6676,1.420,1.010,0.747,0.904,1.2584
2/28/2014,2,2,2014,201402,0.9102,0.2165,1.0479,1.1540,1.1012,1.466,1.570,0.866,0.939,1.7911
3/1/2014,2,3,2014,201402,0.5470,0.1684,0.7308,0.6533,0.7248,0.664,0.888,0.799,0.583,2.1085
3/2/2014,2,3,2014,201402,0.4672,0.1341,0.6315,0.4065,0.5398,0.469,0.620,0.380,0.440,0.5702
3/3/2014,2,3,2014,201402,0.3868,0.1140,0.5234,0.3139,0.4121,0.507,0.692,0.338,0.455,0.5294
